#Document title: Votes
#Rows: 2234, Columns: 33
#Legislative period: 2012-2013
#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.50plus;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 1, partij;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;indiener 2, partij;titel document volgens stemming
commons;2012-2013;44;2013-01-24;32;682;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32-682.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-7.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-7?view=html#nl.proc.ob.d.h-tk-20122013-44-7.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-44-7.html;aye;aye;aye;aye;no;;aye;no;no;aye;no;no;Dik-Faber;nl.m.03331;nl.p.cu;;;;de motie-Dik-Faber over de uitkomsten van het ICES-onderzoek ( 21501-32, nr. 682).
commons;2012-2013;44;2013-01-24;33400-XIII;120;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-120.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-8.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-8?view=html#nl.proc.ob.d.h-tk-20122013-44-8.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-44-8.html;no;aye;aye;no;no;;aye;no;aye;no;aye;no;Klever;nl.m.03292;nl.p.pvv;Jan Vos;nl.m.03381;nl.p.pvda;motie-Klever/Jan Vos ( 33400-XIII, nr. 120, was nr. 42)
commons;2012-2013;44;2013-01-24;33400-A;45;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-A-45.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-9.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-9?view=html#nl.proc.ob.d.h-tk-20122013-44-9.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-44-9.html;aye;no;aye;aye;aye;;no;aye;no;no;aye;no;Van Tongeren;nl.m.03225;nl.p.gl;;;;motie-Van Tongeren ( 33400-A, nr. 45, was nr. 42)
commons;2012-2013;44;2013-01-24;32;684;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32-684.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-7.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-44-7?view=html#nl.proc.ob.d.h-tk-20122013-44-7.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-44-7.html;aye;no;aye;aye;aye;;aye;aye;no;no;aye;no;Ouwehand;nl.m.03108;nl.p.pvdd;;;;motie-Ouwehand c.s. ( 21501-32, nr. 684, was nr. 683)
commons;2012-2013;45;2013-01-29;33400-XIII;86;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-86.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;no;aye;no;no;no;;no;no;aye;aye;no;no;Geurts;nl.m.03322;nl.p.cda;;;;de motie-Geurts over richtlijnen die aan de lidstaten moeten worden overgelaten ( 33400-XIII, nr. 86),
commons;2012-2013;45;2013-01-29;29407;157;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29407-157.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11?view=html#nl.proc.ob.d.h-tk-20122013-45-11.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-11.html;aye;aye;aye;no;aye;;no;aye;aye;aye;aye;no;Van Vliet;nl.m.03214;nl.p.pvv;;;;de motie-Van Vliet over gelijke behandeling ( 29407, nr. 157),
commons;2012-2013;45;2013-01-29;24587;484;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24587-484.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-13.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-13?view=html#nl.proc.ob.d.h-tk-20122013-45-13.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-13.html;aye;aye;aye;aye;aye;;no;no;aye;aye;no;no;Helder;nl.m.03210;nl.p.pvv;;;;de motie-Helder over invloed van de dagvergoeding op het recidivegedrag ( 24587, nr. 484),
commons;2012-2013;45;2013-01-29;24587;485;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24587-485.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-13.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-13?view=html#nl.proc.ob.d.h-tk-20122013-45-13.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-13.html;no;aye;aye;no;no;;no;aye;aye;no;aye;no;Helder;nl.m.03210;nl.p.pvv;;;;de motie-Helder c.s. over alternatieven voor het sluiten van inrichtingen ( 24587, nr. 485).
commons;2012-2013;45;2013-01-29;33192;14;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33192-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;no;no;no;no;no;;no;no;aye;aye;no;aye;Fritsma;nl.m.03131;nl.p.pvv;;;;de motie-Fritsma over het tegenwerpen van gepleegde fraude bij reguliere verblijfsaanvragen ( 33192, nr. 14).
commons;2012-2013;45;2013-01-29;33192;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33192-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;aye;no;no;no;no;;no;no;aye;aye;no;aye;Fritsma;nl.m.03131;nl.p.pvv;;;;de motie-Fritsma over aangifte van fraude inzake verblijfsaanvragen ( 33192, nr. 13),
commons;2012-2013;45;2013-01-29;33192;12;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33192-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;no;no;aye;aye;aye;;no;aye;no;no;aye;no;Gesthuizen;nl.m.03103;nl.p.sp;;;;de motie-Gesthuizen over het niet invoeren van artikel 107, lid 6, sub b Vreemdelingenwet ( 33192, nr. 12),
commons;2012-2013;45;2013-01-29;33400-XIII;108;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-108.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.72.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.72.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;aye;no;aye;aye;aye;;aye;aye;aye;aye;aye;no;Thieme;nl.m.03100;nl.p.pvdd;;;;de motie-Thieme over onderzoek naar het fokken van dieren met erfelijke aandoeningen ( 33400-XIII, nr. 108),
commons;2012-2013;45;2013-01-29;33400-XIII;110;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-110.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.75.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.75.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;aye;no;aye;no;aye;;no;aye;no;no;aye;no;Thieme;nl.m.03100;nl.p.pvdd;;;;de motie-Thieme over het oormerken van onderzoeksbudgetten ( 33400-XIII, nr. 110),
commons;2012-2013;45;2013-01-29;33400-XIII;112;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-112.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.78.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.78.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;aye;no;aye;aye;aye;;aye;aye;no;no;aye;no;Thieme;nl.m.03100;nl.p.pvdd;;;;de motie-Thieme over lokale teelt van veevoedergewassen ( 33400-XIII, nr. 112),
commons;2012-2013;45;2013-01-29;33400-XIII;119;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-119.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.81.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.81.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;no;no;no;no;no;;no;aye;aye;no;no;no;Graus;nl.m.03128;nl.p.pvv;;;;de motie-Graus over behoud van voldoende dierenpolitie ( 33400-XIII, nr. 119).
commons;2012-2013;45;2013-01-29;29407;155;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29407-155.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11?view=html#nl.proc.ob.d.h-tk-20122013-45-11.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-11.html;aye;no;no;no;no;;no;aye;aye;aye;aye;no;Ulenbelt;nl.m.03096;nl.p.sp;;;;de motie-Ulenbelt over de instroom van arbeidsmigranten ( 29407, nr. 155),
commons;2012-2013;45;2013-01-29;29407;156;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29407-156.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11?view=html#nl.proc.ob.d.h-tk-20122013-45-11.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-11.html;no;no;no;no;no;;no;no;aye;no;aye;no;Van Vliet;nl.m.03214;nl.p.pvv;;;;de motie-Van Vliet over niet openstellen van de arbeidsmarkt voor Roemenen en Bulgaren ( 29407, nr. 156),
commons;2012-2013;45;2013-01-29;29911;75;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29911-75.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-12.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-12?view=html#nl.proc.ob.d.h-tk-20122013-45-12.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-12.html;aye;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Helder;nl.m.03210;nl.p.pvv;;;;de motie-Helder c.s. over strafbaarstelling van het ontbreken van een fatsoenlijke administratie ( 29911, nr. 75).
commons;2012-2013;45;2013-01-29;33192;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33192-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33192-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;no;no;no;aye;aye;;no;aye;no;no;aye;no;Berndsen-Jansen;nl.m.03187;nl.p.d66;;;;amendement-Berndsen-Jansen (stuk nr. 9)
commons;2012-2013;45;2013-01-29;33192;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33192-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33192-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;no;no;no;no;no;;no;no;aye;no;no;no;Fritsma;nl.m.03131;nl.p.pvv;;;;amendement-Fritsma (stuk nr. 10)
commons;2012-2013;45;2013-01-29;33192;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33192-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33192-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;no;no;no;no;no;;no;no;aye;no;no;no;Fritsma;nl.m.03131;nl.p.pvv;;;;amendement-Fritsma (stuk nr. 11)
commons;2012-2013;45;2013-01-29;33192;15;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33192-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33192-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;aye;no;aye;aye;aye;;aye;aye;no;aye;aye;no;Berndsen-Jansen;nl.m.03187;nl.p.d66;;;;amendement-Berndsen-Jansen (stuk nr. 15, I)
commons;2012-2013;45;2013-01-29;33192;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/33192;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-14?view=html#nl.proc.ob.d.h-tk-20122013-45-14.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-14.html;aye;aye;no;no;aye;;aye;no;aye;aye;no;aye;;;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Wijziging van de Vreemdelingenwet 2000 in verband met de uitbreiding van het gebruik van biometrische kenmerken in de vreemdelingenketen in verband met het verbeteren van de identiteitsvaststelling van de vreemdeling (33192)
commons;2012-2013;45;2013-01-29;33400-XIII;81;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-81.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;no;no;no;no;no;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;nl.p.sp;;;;de motie-Van Gerven over het opstellen van een grondnota ( 33400-XIII, nr. 81),
commons;2012-2013;45;2013-01-29;33400-XIII;78;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-78.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;no;aye;no;no;no;;no;aye;aye;aye;aye;no;Graus;nl.m.03128;nl.p.pvv;;;;de motie-Graus over de invulling van pagina 144 van NOS Teletekst ( 33400-XIII, nr. 78),
commons;2012-2013;45;2013-01-29;33400-XIII;123;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-123.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33400-XIII-123?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9?view=html#nl.proc.ob.d.h-tk-20122013-45-9.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-9.html;aye;no;aye;aye;aye;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;nl.p.sp;;;;amendement-Van Gerven (stuk nr. 123)
commons;2012-2013;45;2013-01-29;33400-XIII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/33400-XIII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9.1.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9?view=html#nl.proc.ob.d.h-tk-20122013-45-9.1.42.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-9.html;aye;aye;aye;aye;aye;;aye;no;aye;aye;aye;aye;;;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Vaststelling van de begrotingsstaten van het Ministerie van Economische Zaken, Landbouw en Innovatie (XIII) voor het jaar 2013 (33400-XIII)
commons;2012-2013;45;2013-01-29;33085;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33085-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33085-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15?view=html#nl.proc.ob.d.h-tk-20122013-45-15.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-15.html;no;no;no;no;no;;no;no;aye;no;no;no;Van Klaveren;nl.m.03217;nl.p.pvv;;;;amendement-Van Klaveren (stuk nr. 13, I)
commons;2012-2013;45;2013-01-29;33085;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33085-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33085-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15?view=html#nl.proc.ob.d.h-tk-20122013-45-15.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-15.html;no;no;no;no;aye;;no;aye;no;no;aye;no;Karabulut;nl.m.03102;nl.p.sp;;;;amendement-Karabulut (stuk nr. 11, II)
commons;2012-2013;45;2013-01-29;33085;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33085-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33085-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15?view=html#nl.proc.ob.d.h-tk-20122013-45-15.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-15.html;aye;no;no;no;aye;;no;aye;no;no;aye;no;Karabulut;nl.m.03102;nl.p.sp;;;;amendement-Karabulut (stuk nr. 12)
commons;2012-2013;45;2013-01-29;33085;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33085-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33085-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15?view=html#nl.proc.ob.d.h-tk-20122013-45-15.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-15.html;no;no;no;no;no;;no;no;aye;no;no;no;Van Klaveren;nl.m.03217;nl.p.pvv;;;;amendement-Van Klaveren (stuk nr. 14)
commons;2012-2013;45;2013-01-29;33085;15;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33085-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33085-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15?view=html#nl.proc.ob.d.h-tk-20122013-45-15.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-15.html;aye;no;no;no;aye;;no;aye;no;no;aye;no;Karabulut;nl.m.03102;nl.p.sp;;;;amendement-Karabulut (stuk nr. 15)
commons;2012-2013;45;2013-01-29;33085;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/33085;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15?view=html#nl.proc.ob.d.h-tk-20122013-45-15.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-15.html;aye;aye;aye;aye;aye;;aye;no;no;aye;no;aye;;;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Wijziging van de Remigratiewet (heroverweging Remigratiewet) (33085),
commons;2012-2013;45;2013-01-29;33085;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33085-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-15?view=html#nl.proc.ob.d.h-tk-20122013-45-15.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-15.html;no;no;no;aye;no;;no;aye;no;no;aye;no;Karabulut;nl.m.03102;nl.p.sp;;;;de motie-Karabulut over de periode tussen besluitvorming en ingangsdatum van de wet ( 33085, nr. 16).
senate;2012-2013;15;2013-01-29;32621;;wetsvoorstel;accepted;zonder stemming;https://zoek.officielebekendmakingen.nl/dossier/32621;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20122013-15-6.1.11.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20122013-15-6?view=html#nl.proc.ob.d.h-ek-20122013-15-6.1.11.5.1;https://zoek.officielebekendmakingen.nl/h-ek-20122013-15-6.html;;;;;;;;;;;;;;;;;;;het wetsvoorstel Aanvulling van de Algemene wet bestuursrecht met bepalingen over nadeelcompensatie en schadevergoeding bij onrechtmatige overheidsdaad (Wet nadeelcompensatie en schadevergoeding bij onrechtmatige besluiten) (32621)
commons;2012-2013;45;2013-01-29;29407;160;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29407-160.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11?view=html#nl.proc.ob.d.h-tk-20122013-45-11.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-11.html;aye;aye;aye;aye;aye;;aye;aye;no;aye;aye;aye;Van Weyenberg;nl.m.03351;nl.p.d66;;;;de motie-Van Weyenberg c.s. over versteviging van het internationaal toezicht ( 29407, nr. 160).
commons;2012-2013;45;2013-01-29;33400-XIII;70;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-70.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33400-XIII-70?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9?view=html#nl.proc.ob.d.h-tk-20122013-45-9.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-9.html;aye;no;no;no;aye;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;nl.p.sp;;;;amendement-Van Gerven (stuk nr. 70, I)
commons;2012-2013;45;2013-01-29;33400-XIII;68;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-68.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33400-XIII-68?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-9?view=html#nl.proc.ob.d.h-tk-20122013-45-9.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-9.html;aye;no;aye;no;aye;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;nl.p.sp;;;;amendement-Van Gerven (stuk nr. 68, I)
commons;2012-2013;45;2013-01-29;29407;158;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29407-158.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-11?view=html#nl.proc.ob.d.h-tk-20122013-45-11.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-11.html;aye;aye;aye;aye;aye;;no;aye;no;no;aye;no;Heerma;nl.m.03325;nl.p.cda;;;;de motie-Heerma c.s. over stagemogelijkheden voor illegaal in Nederland verblijvende jongeren ( 29407, nr. 158),
commons;2012-2013;45;2013-01-29;33400-XIII;77;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33400-XIII-77.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-45-10?view=html#nl.proc.ob.d.h-tk-20122013-45-10.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-45-10.html;no;no;no;no;no;;no;aye;aye;no;no;no;Graus;nl.m.03128;nl.p.pvv;;;;de motie-Graus over het instellen van een dierenambulanceorganisatie ( 33400-XIII, nr. 77),
